demand_type,time_period,origin_zone,dest_zone,demand
cycling,AM Peak (7-9am),30302105225,30501110541,8.756179993
cycling,AM Peak (7-9am),30302105306,30101100201,7.978608765
cycling,AM Peak (7-9am),30302105306,30302105312,23.93448932
cycling,AM Peak (7-9am),30302105306,30302105315,52.91865741
cycling,AM Peak (7-9am),30302105306,30302105339,17.43683914
cycling,AM Peak (7-9am),30302105306,30501110612,38.85579712
cycling,AM Peak (7-9am),30302105306,30501111105,9.187995178
cycling,AM Peak (7-9am),30302105310,30203103603,11.82104266
cycling,AM Peak (7-9am),30302105310,30302105327,18.32479492
cycling,AM Peak (7-9am),30302105310,30302105339,11.28365009
cycling,AM Peak (7-9am),30302105310,30501110519,9.648473999
cycling,AM Peak (7-9am),30302105310,30501111001,13.92536292
cycling,AM Peak (7-9am),30302105312,30302105306,7.593210815
cycling,AM Peak (7-9am),30302105312,30304107119,16.04037262
cycling,AM Peak (7-9am),30302105315,30101100422,1.562192619
cycling,AM Peak (7-9am),30302105315,30302105306,40.11158093
cycling,AM Peak (7-9am),30302105315,30302105323,12.16297107
cycling,AM Peak (7-9am),30302105315,30303106207,7.90936853
cycling,AM Peak (7-9am),30302105315,30304106809,5.768498474
cycling,AM Peak (7-9am),30302105315,30501111013,11.1135083
cycling,AM Peak (7-9am),30302105323,30302105315,26.08833398
cycling,AM Peak (7-9am),30302105323,30302105339,6.734570496
cycling,AM Peak (7-9am),30302105323,30302105614,7.758455383
cycling,AM Peak (7-9am),30302105327,30203103603,10.54307379
cycling,AM Peak (7-9am),30302105332,30303106022,7.978608765
cycling,AM Peak (7-9am),30302105339,30101100321,1.288973824
cycling,AM Peak (7-9am),30302105339,30302105323,13.27090131
cycling,AM Peak (7-9am),30302105339,30504113615,8.30388092
cycling,AM Peak (7-9am),30302105401,30301104914,1.944219864
cycling,AM Peak (7-9am),30302105401,30501110707,7.393825378
cycling,AM Peak (7-9am),30302105403,30302105926,1.417338112
cycling,AM Peak (7-9am),30302105406,30302105204,30.85528973
cycling,AM Peak (7-9am),30302105406,30302105408,43.09303223
cycling,AM Peak (7-9am),30302105406,30302105802,13.56445264
cycling,AM Peak (7-9am),30302105406,30302105803,6.418060883
cycling,AM Peak (7-9am),30302105406,30403109615,12.5898819
cycling,AM Peak (7-9am),30302105408,30303106511,7.890919861
cycling,AM Peak (7-9am),30302105408,30501110703,17.19116937
cycling,AM Peak (7-9am),30302105408,30502111503,9.321303101
cycling,AM Peak (7-9am),30302105501,30302105504,10.18556824
cycling,AM Peak (7-9am),30302105501,30302105529,7.517849854
cycling,AM Peak (7-9am),30302105501,30302105712,10.18556824
cycling,AM Peak (7-9am),30302105504,30302105501,34.86818518
cycling,AM Peak (7-9am),30302105504,30501111001,32.8676142
cycling,AM Peak (7-9am),30302105504,30502111510,7.335732422
cycling,AM Peak (7-9am),30302105504,30502111728,7.12478949
cycling,AM Peak (7-9am),30302105504,30503111915,9.501238525
cycling,AM Peak (7-9am),30302105504,30503112620,12.16297107
cycling,AM Peak (7-9am),30302105509,30103102031,5.852408936
cycling,AM Peak (7-9am),30302105529,30302105501,7.517849854
cycling,AM Peak (7-9am),30302105533,30302105205,11.26547992
cycling,AM Peak (7-9am),30302105604,30301105007,9.205462341
cycling,AM Peak (7-9am),30302105604,30302105315,15.01630365
cycling,AM Peak (7-9am),30302105604,30303106032,9.512653992
cycling,AM Peak (7-9am),30302105605,30302105339,1.288973824
cycling,AM Peak (7-9am),30302105609,30302105712,6.365253143
cycling,AM Peak (7-9am),30302105612,30302105517,9.205462341
cycling,AM Peak (7-9am),30302105612,30302105614,24.68261694
cycling,AM Peak (7-9am),30302105612,30302105707,49.30541595
cycling,AM Peak (7-9am),30302105612,30302105910,12.15206342
cycling,AM Peak (7-9am),30302105612,30501110519,10.18556824
cycling,AM Peak (7-9am),30302105612,30502111708,6.733466797
cycling,AM Peak (7-9am),30302105614,30103101701,9.179060059
cycling,AM Peak (7-9am),30302105614,30302105323,7.758455383
cycling,AM Peak (7-9am),30302105614,30302105501,23.80286194
cycling,AM Peak (7-9am),30302105617,30303106323,17.30701013
cycling,AM Peak (7-9am),30302105618,30302105816,2.587302307
cycling,AM Peak (7-9am),30302105701,30302105712,11.46256116
cycling,AM Peak (7-9am),30302105701,30303106320,37.36003619
cycling,AM Peak (7-9am),30302105701,30304107016,16.09635022
cycling,AM Peak (7-9am),30302105707,30503112904,6.418060883
cycling,AM Peak (7-9am),30302105708,30302105712,13.12563123
cycling,AM Peak (7-9am),30302105708,30501110530,4.628282867
cycling,AM Peak (7-9am),30302105712,30302105614,23.80286194
cycling,AM Peak (7-9am),30302105712,30302105701,59.76651373
cycling,AM Peak (7-9am),30302105712,30302105708,32.47455701
cycling,AM Peak (7-9am),30302105712,30302105709,13.56445264
cycling,AM Peak (7-9am),30302105712,30303106340,6.945689575
cycling,AM Peak (7-9am),30302105712,30303106511,6.365253143
cycling,AM Peak (7-9am),30302105712,30304106711,8.107581238
cycling,AM Peak (7-9am),30302105712,30304107116,32.31797858
cycling,AM Peak (7-9am),30302105712,30305107604,24.59177484
cycling,AM Peak (7-9am),30302105712,30501111109,17.90348511
cycling,AM Peak (7-9am),30302105712,30503112904,9.501238525
cycling,AM Peak (7-9am),30302105802,30101100602,1.328706383
cycling,AM Peak (7-9am),30302105802,30501111204,3.453228546
cycling,AM Peak (7-9am),30302105803,30302105406,9.519827637
cycling,AM Peak (7-9am),30302105803,30302105808,3.01035257
cycling,AM Peak (7-9am),30302105815,30504113512,5.513100525
cycling,AM Peak (7-9am),30302105910,30302105206,13.20304883
cycling,AM Peak (7-9am),30302105910,30302105225,10.94391638
cycling,AM Peak (7-9am),30302105910,30304106801,27.34965216
cycling,AM Peak (7-9am),30302105911,30302105205,7.065530945
cycling,AM Peak (7-9am),30302105914,30302105910,29.42833978
cycling,AM Peak (7-9am),30302105917,30302105928,7.12478949
cycling,AM Peak (7-9am),30302105926,30304106712,1.417338112
cycling,AM Peak (7-9am),30302105928,30302105906,8.287864197
cycling,AM Peak (7-9am),30302105928,30302105917,18.40843958
cycling,AM Peak (7-9am),30302105928,30403109615,15.43728735
cycling,AM Peak (7-9am),30302105928,30501110531,11.67563571
cycling,AM Peak (7-9am),30302105928,30501110536,5.257574829
cycling,AM Peak (7-9am),30302105928,30501111115,14.92584955
cycling,AM Peak (7-9am),30303106009,30301104913,5.257574829
cycling,AM Peak (7-9am),30303106014,30303106511,5.722580124
cycling,AM Peak (7-9am),30303106022,30302105208,7.4761521
cycling,AM Peak (7-9am),30303106022,30303106035,56.39267175
cycling,AM Peak (7-9am),30303106022,30303106039,6.383564941
cycling,AM Peak (7-9am),30303106022,30303106110,27.05673004
cycling,AM Peak (7-9am),30303106022,30303106409,21.59590247
cycling,AM Peak (7-9am),30303106032,30303106022,77.7719295
cycling,AM Peak (7-9am),30303106032,30306107829,6.646672516
cycling,AM Peak (7-9am),30303106035,30303106022,10.9753952
cycling,AM Peak (7-9am),30303106035,30503112613,3.870652802
cycling,AM Peak (7-9am),30303106039,30303106022,6.383564941
cycling,AM Peak (7-9am),30303106103,30301104814,7.978608765
cycling,AM Peak (7-9am),30303106103,30302105524,6.418060883
cycling,AM Peak (7-9am),30303106103,30303106110,8.82342865
cycling,AM Peak (7-9am),30303106103,30303106511,5.958596893
cycling,AM Peak (7-9am),30303106103,30304106712,1.985900955
cycling,AM Peak (7-9am),30303106103,30304107008,13.92536292
cycling,AM Peak (7-9am),30303106110,30302105812,4.962397705
cycling,AM Peak (7-9am),30303106110,30303106022,18.58334607
cycling,AM Peak (7-9am),30303106110,30304107001,17.90348511
cycling,AM Peak (7-9am),30303106110,30306107803,11.1135083
cycling,AM Peak (7-9am),30303106201,30301105109,9.179060059
cycling,AM Peak (7-9am),30303106201,30303106416,15.62409412
cycling,AM Peak (7-9am),30303106207,30301105138,7.4761521
cycling,AM Peak (7-9am),30303106207,30302105604,45.7667182
cycling,AM Peak (7-9am),30303106207,30302105815,7.832661072
cycling,AM Peak (7-9am),30303106207,30303106213,16.3848631
cycling,AM Peak (7-9am),30303106209,30303106222,16.83915295
cycling,AM Peak (7-9am),30303106213,30303106207,9.519827637
cycling,AM Peak (7-9am),30303106221,30204104601,7.393825378
cycling,AM Peak (7-9am),30303106222,30301104808,4.680762115
cycling,AM Peak (7-9am),30303106222,30303106032,4.680762115
cycling,AM Peak (7-9am),30303106222,30303106511,2.751338837
cycling,AM Peak (7-9am),30303106321,30101100602,2.362573456
cycling,AM Peak (7-9am),30303106323,30303106340,9.321303101
cycling,AM Peak (7-9am),30303106323,30304107116,14.41972711
cycling,AM Peak (7-9am),30303106324,30102100803,1.673293564
cycling,AM Peak (7-9am),30303106342,30304107016,8.013201111
cycling,AM Peak (7-9am),30303106408,30302105517,4.503723999
cycling,AM Peak (7-9am),30303106408,30303106032,6.927386108
cycling,AM Peak (7-9am),30303106408,30303106409,15.27974567
cycling,AM Peak (7-9am),30303106408,30303106617,4.680762115
cycling,AM Peak (7-9am),30303106408,30306107910,4.503723999
cycling,AM Peak (7-9am),30303106409,30302105332,14.48896735
cycling,AM Peak (7-9am),30303106409,30303106038,3.870652802
cycling,AM Peak (7-9am),30303106409,30305107327,11.1135083
cycling,AM Peak (7-9am),30303106409,30306107829,7.593210815
cycling,AM Peak (7-9am),30303106409,30501110516,3.988092773
cycling,AM Peak (7-9am),30303106416,30101100407,14.05998401
cycling,AM Peak (7-9am),30303106416,30102100720,6.330500122
cycling,AM Peak (7-9am),30303106416,30202102822,8.107581238
cycling,AM Peak (7-9am),30303106416,30301105119,26.94934357
cycling,AM Peak (7-9am),30303106416,30303106035,45.27851123
cycling,AM Peak (7-9am),30303106416,30303106201,40.00697552
cycling,AM Peak (7-9am),30303106416,30303106222,29.03880078
cycling,AM Peak (7-9am),30303106416,30303106511,7.889146484
cycling,AM Peak (7-9am),30303106416,30303106516,23.70152795
cycling,AM Peak (7-9am),30303106416,30303106613,8.473383972
cycling,AM Peak (7-9am),30303106416,30304107008,12.14394556
cycling,AM Peak (7-9am),30303106416,30305107625,9.179060059
cycling,AM Peak (7-9am),30303106416,30503112614,3.789989166
cycling,AM Peak (7-9am),30303106501,30304106708,2.891903122
cycling,AM Peak (7-9am),30303106511,30303106103,5.958596893
cycling,AM Peak (7-9am),30303106513,30302105617,29.13808606
cycling,AM Peak (7-9am),30303106513,30302105704,7.393825378
cycling,AM Peak (7-9am),30303106513,30303106222,18.63657196
cycling,AM Peak (7-9am),30303106513,30303106316,12.99300647
cycling,AM Peak (7-9am),30303106513,30303106323,19.25023083
cycling,AM Peak (7-9am),30303106513,30303106324,16.04037262
cycling,AM Peak (7-9am),30303106513,30303106516,18.26728992
cycling,AM Peak (7-9am),30303106513,30303106615,38.5612373
cycling,AM Peak (7-9am),30303106513,30305107339,15.97912488
cycling,AM Peak (7-9am),30303106513,30306107901,24.82485999
cycling,AM Peak (7-9am),30303106513,30501110534,9.519827637
cycling,AM Peak (7-9am),30303106513,30501111008,11.28365009
cycling,AM Peak (7-9am),30303106516,30101100101,2.193721237
cycling,AM Peak (7-9am),30303106516,30102101330,1.417338112
cycling,AM Peak (7-9am),30303106516,30301104914,9.205462341
cycling,AM Peak (7-9am),30303106516,30303106513,8.746172119
cycling,AM Peak (7-9am),30303106516,30304106710,24.63542133
cycling,AM Peak (7-9am),30303106615,30303106409,4.06358783
cycling,AM Peak (7-9am),30303106615,30303106501,2.891903122
cycling,AM Peak (7-9am),30304106701,30403109615,1.985900955
cycling,AM Peak (7-9am),30304106703,30304106710,10.54307379
cycling,AM Peak (7-9am),30304106708,30303106615,2.891903122
cycling,AM Peak (7-9am),30304106710,30303106516,43.67765692
cycling,AM Peak (7-9am),30304106710,30304106703,10.54307379
cycling,AM Peak (7-9am),30304106710,30304106712,5.257574829
cycling,AM Peak (7-9am),30304106710,30304107008,5.513100525
cycling,AM Peak (7-9am),30304106710,30306107901,24.63542133
cycling,AM Peak (7-9am),30304106710,30501110541,26.67009747
cycling,AM Peak (7-9am),30304106711,30102101330,1.452878738
cycling,AM Peak (7-9am),30304106711,30303106511,8.107581238
cycling,AM Peak (7-9am),30304106712,30302105216,4.375309723
cycling,AM Peak (7-9am),30304106712,30304106710,5.257574829
cycling,AM Peak (7-9am),30304106712,30305107625,3.862572632
cycling,AM Peak (7-9am),30304106801,30103102116,8.013201111
cycling,AM Peak (7-9am),30304106801,30202103011,13.58633142
cycling,AM Peak (7-9am),30304106801,30301105142,5.253997131
cycling,AM Peak (7-9am),30304106801,30302105204,53.76454926
cycling,AM Peak (7-9am),30304106801,30302105812,10.54307379
cycling,AM Peak (7-9am),30304106801,30302105910,60.15002167
cycling,AM Peak (7-9am),30304106801,30304106821,17.43019513
cycling,AM Peak (7-9am),30304106801,30304107008,17.65888055
cycling,AM Peak (7-9am),30304106801,30304107116,37.90172375
cycling,AM Peak (7-9am),30304106801,30306107814,6.67915863
cycling,AM Peak (7-9am),30304106801,30501110536,10.54307379
cycling,AM Peak (7-9am),30304106801,30501111001,14.12739929
cycling,AM Peak (7-9am),30304106801,30501111013,8.107581238
cycling,AM Peak (7-9am),30304106801,30501111014,9.8813703
cycling,AM Peak (7-9am),30304106801,30501111101,16.13360144
cycling,AM Peak (7-9am),30304106801,30503111915,7.978608765
cycling,AM Peak (7-9am),30304106801,30504113715,8.746172119
cycling,AM Peak (7-9am),30304106809,30302105315,5.768498474
cycling,AM Peak (7-9am),30304106809,30304107008,1.288973824
cycling,AM Peak (7-9am),30304106814,30203103603,7.890919861
cycling,AM Peak (7-9am),30304106814,30301104915,7.335732422
cycling,AM Peak (7-9am),30304106814,30302105315,7.90936853
cycling,AM Peak (7-9am),30304106814,30302105909,7.913616699
cycling,AM Peak (7-9am),30304106814,30302105910,7.62163324
cycling,AM Peak (7-9am),30304106814,30302105911,24.0484115
cycling,AM Peak (7-9am),30304106814,30303106302,6.510358582
cycling,AM Peak (7-9am),30304106814,30304106821,18.80907349
cycling,AM Peak (7-9am),30304106814,30501110531,7.978608765
cycling,AM Peak (7-9am),30304106814,30501110621,22.01664417
cycling,AM Peak (7-9am),30304106814,30501111204,7.832661072
cycling,AM Peak (7-9am),30304106820,30304106821,22.82275604
cycling,AM Peak (7-9am),30304106820,30304107001,7.12478949
cycling,AM Peak (7-9am),30304106820,30304107015,5.678556152
cycling,AM Peak (7-9am),30304106820,30304107117,6.97445636
cycling,AM Peak (7-9am),30304106820,30305107632,5.51685437
cycling,AM Peak (7-9am),30304106820,30401108409,9.205462341
cycling,AM Peak (7-9am),30304106820,30403109311,7.12478949
cycling,AM Peak (7-9am),30304106820,30501110541,11.28365009
cycling,AM Peak (7-9am),30304106820,30501111103,9.519827637
cycling,AM Peak (7-9am),30304106821,30303106032,7.90936853
cycling,AM Peak (7-9am),30304106821,30304106814,10.54307379
cycling,AM Peak (7-9am),30304106821,30305107612,10.18556824
cycling,AM Peak (7-9am),30304106901,30302105509,11.46256116
cycling,AM Peak (7-9am),30304106901,30304106912,9.205462341
cycling,AM Peak (7-9am),30304106905,30306107829,7.286768188
cycling,AM Peak (7-9am),30304106912,30304106901,52.68715839
cycling,AM Peak (7-9am),30304106912,30304107011,22.16635443
cycling,AM Peak (7-9am),30304106912,30306107707,14.02320212
cycling,AM Peak (7-9am),30304106912,30503112416,12.14394556
cycling,AM Peak (7-9am),30304106912,30503112614,8.287864197
cycling,AM Peak (7-9am),30304107001,30302105509,9.321303101
cycling,AM Peak (7-9am),30304107001,30304107016,9.430101135
cycling,AM Peak (7-9am),30304107002,30202103004,6.418060883
cycling,AM Peak (7-9am),30304107002,30302105803,8.287864197
cycling,AM Peak (7-9am),30304107002,30304106809,7.393825378
cycling,AM Peak (7-9am),30304107002,30304107001,30.14892175
cycling,AM Peak (7-9am),30304107002,30304107011,35.67662903
cycling,AM Peak (7-9am),30304107002,30304107015,7.12478949
cycling,AM Peak (7-9am),30304107002,30304107016,9.512653992
cycling,AM Peak (7-9am),30304107002,30304107116,19.72856085
cycling,AM Peak (7-9am),30304107002,30305107625,7.393825378
cycling,AM Peak (7-9am),30304107002,30305107632,14.38678
cycling,AM Peak (7-9am),30304107002,30501111013,16.50284381
cycling,AM Peak (7-9am),30304107008,30303106110,8.756179993
cycling,AM Peak (7-9am),30304107008,30304106710,5.513100525
cycling,AM Peak (7-9am),30304107011,30301104914,9.528567566
cycling,AM Peak (7-9am),30304107011,30304106901,10.9753952
cycling,AM Peak (7-9am),30304107011,30304106912,13.20304883
cycling,AM Peak (7-9am),30304107015,30304106712,1.343602051
cycling,AM Peak (7-9am),30304107015,30304107002,7.12478949
cycling,AM Peak (7-9am),30304107015,30305107625,1.356545319
cycling,AM Peak (7-9am),30304107016,30302105339,7.978608765
cycling,AM Peak (7-9am),30304107016,30302105510,8.756179993
cycling,AM Peak (7-9am),30304107016,30302105604,9.087042847
cycling,AM Peak (7-9am),30304107016,30302105614,7.10693512
cycling,AM Peak (7-9am),30304107016,30302105701,32.54141211
cycling,AM Peak (7-9am),30304107016,30303106110,25.6655896
cycling,AM Peak (7-9am),30304107016,30304106710,8.186981689
cycling,AM Peak (7-9am),30304107016,30304106821,25.68912512
cycling,AM Peak (7-9am),30304107016,30304107003,6.617271759
cycling,AM Peak (7-9am),30304107016,30304107011,35.46290979
cycling,AM Peak (7-9am),30304107016,30503112806,9.519827637
cycling,AM Peak (7-9am),30304107101,30304106712,7.12478949
cycling,AM Peak (7-9am),30304107109,30304107116,20.62616229
cycling,AM Peak (7-9am),30304107109,30403109207,7.4761521
cycling,AM Peak (7-9am),30304107111,30302105208,9.338644897
cycling,AM Peak (7-9am),30304107111,30302105327,6.418060883
cycling,AM Peak (7-9am),30304107111,30302105524,7.593210815
cycling,AM Peak (7-9am),30304107111,30303106032,16.13360144
cycling,AM Peak (7-9am),30304107111,30303106323,22.04136035
cycling,AM Peak (7-9am),30304107111,30304106710,8.578762207
cycling,AM Peak (7-9am),30304107111,30304106821,21.52666223
cycling,AM Peak (7-9am),30304107111,30305107347,6.418060883
cycling,AM Peak (7-9am),30304107111,30403109311,15.53100177
cycling,AM Peak (7-9am),30304107112,30203103708,9.205462341
cycling,AM Peak (7-9am),30304107112,30302105205,12.06212109
cycling,AM Peak (7-9am),30304107112,30302105401,7.393825378
cycling,AM Peak (7-9am),30304107112,30302105927,7.978608765
cycling,AM Peak (7-9am),30304107112,30303106222,5.596729706
cycling,AM Peak (7-9am),30304107112,30304107109,44.25311481
cycling,AM Peak (7-9am),30304107112,30304107116,52.16526282
cycling,AM Peak (7-9am),30304107112,30501110508,7.90936853
cycling,AM Peak (7-9am),30304107112,30501111035,20.80347772
cycling,AM Peak (7-9am),30304107112,30502111503,13.58633142
cycling,AM Peak (7-9am),30304107115,30302105712,10.94391638
cycling,AM Peak (7-9am),30304107116,30302105701,21.10710437
cycling,AM Peak (7-9am),30304107116,30304107109,11.46256116
cycling,AM Peak (7-9am),30304107116,30304107111,22.90495264
cycling,AM Peak (7-9am),30304107116,30501110621,20.62616229
cycling,AM Peak (7-9am),30304107116,30501111019,11.07387671
cycling,AM Peak (7-9am),30304107116,30501111035,10.54307379
cycling,AM Peak (7-9am),30304107119,30501110530,8.258651489
cycling,AM Peak (7-9am),30305107217,30305107218,17.16476709
cycling,AM Peak (7-9am),30305107217,30305107332,19.72856085
cycling,AM Peak (7-9am),30305107218,30305107212,7.985707031
cycling,AM Peak (7-9am),30305107218,30305107216,9.179060059
cycling,AM Peak (7-9am),30305107218,30305107516,4.628282867
cycling,AM Peak (7-9am),30305107301,30303106103,15.600242
cycling,AM Peak (7-9am),30305107301,30306107803,9.648473999
cycling,AM Peak (7-9am),30305107326,30305107327,13.27188242
cycling,AM Peak (7-9am),30305107327,30302105333,6.383564941
cycling,AM Peak (7-9am),30305107327,30302105506,10.94391638
cycling,AM Peak (7-9am),30305107327,30303106032,12.14394556
cycling,AM Peak (7-9am),30305107327,30303106035,24.68261694
cycling,AM Peak (7-9am),30305107327,30303106409,29.5979317
cycling,AM Peak (7-9am),30305107327,30303106516,16.81209924
cycling,AM Peak (7-9am),30305107327,30305107326,13.27188242
cycling,AM Peak (7-9am),30305107327,30305107358,50.15135382
cycling,AM Peak (7-9am),30305107327,30305107532,12.15206342
cycling,AM Peak (7-9am),30305107327,30306107902,18.40541333
cycling,AM Peak (7-9am),30305107327,30306107905,12.87075339
cycling,AM Peak (7-9am),30305107327,30306107910,41.33801001
cycling,AM Peak (7-9am),30305107327,30306107918,8.107581238
cycling,AM Peak (7-9am),30305107327,30306108038,24.59177484
cycling,AM Peak (7-9am),30305107327,30403109435,11.1135083
cycling,AM Peak (7-9am),30305107332,30305107217,11.46256116
cycling,AM Peak (7-9am),30305107332,30305107614,13.20304883
cycling,AM Peak (7-9am),30305107423,30306108038,4.150074646
cycling,AM Peak (7-9am),30305107423,30402108910,9.205462341
cycling,AM Peak (7-9am),30305107532,30305107327,12.15206342
cycling,AM Peak (7-9am),30305107601,30203103909,11.26547992
cycling,AM Peak (7-9am),30305107601,30302105408,7.12478949
cycling,AM Peak (7-9am),30305107601,30403109306,7.327989075
cycling,AM Peak (7-9am),30305107604,30302105810,11.46256116
cycling,AM Peak (7-9am),30305107610,30305107614,36.09991058
cycling,AM Peak (7-9am),30305107614,30302105604,28.14922595
cycling,AM Peak (7-9am),30305107614,30303106322,10.18556824
cycling,AM Peak (7-9am),30305107614,30303106516,17.30701013
cycling,AM Peak (7-9am),30305107614,30305107332,29.92845892
cycling,AM Peak (7-9am),30305107614,30305107610,87.63580725
cycling,AM Peak (7-9am),30305107614,30305107616,5.249210602
cycling,AM Peak (7-9am),30305107614,30306107902,9.528567566
cycling,AM Peak (7-9am),30305107614,30501110531,7.4761521
cycling,AM Peak (7-9am),30305107616,30305107614,5.249210602
cycling,AM Peak (7-9am),30305107625,30304106712,3.862572632
cycling,AM Peak (7-9am),30305107632,30103102108,1.551516754
cycling,AM Peak (7-9am),30305107632,30403109508,6.734570496
cycling,AM Peak (7-9am),30306107707,30304106912,7.913616699
cycling,AM Peak (7-9am),30306107711,30305107301,16.38734186
cycling,AM Peak (7-9am),30306107803,30302105509,7.393825378
cycling,AM Peak (7-9am),30306107803,30303106032,8.186981689
cycling,AM Peak (7-9am),30306107803,30305107419,9.989302673
cycling,AM Peak (7-9am),30306107803,30305107629,7.335732422
cycling,AM Peak (7-9am),30306107803,30306107711,9.648473999
cycling,AM Peak (7-9am),30306107803,30306107808,27.41571222
cycling,AM Peak (7-9am),30306107803,30306107918,37.02358185
cycling,AM Peak (7-9am),30306107803,30306108038,8.756179993
cycling,AM Peak (7-9am),30306107803,30501111204,6.418060883
cycling,AM Peak (7-9am),30306107808,30306107803,19.14971252
cycling,AM Peak (7-9am),30306107808,30306107809,9.528567566
cycling,AM Peak (7-9am),30306107809,30103101401,15.64929431
cycling,AM Peak (7-9am),30306107809,30303106511,8.600818726
cycling,AM Peak (7-9am),30306107809,30304106712,8.756179993
cycling,AM Peak (7-9am),30306107809,30304107008,8.600818726
cycling,AM Peak (7-9am),30306107809,30305107301,24.12447705
cycling,AM Peak (7-9am),30306107809,30305107625,13.58633142
cycling,AM Peak (7-9am),30306107809,30306107808,16.26743542
cycling,AM Peak (7-9am),30306107809,30306107911,14.72856836
cycling,AM Peak (7-9am),30306107809,30306107918,88.28544305
cycling,AM Peak (7-9am),30306107809,30501111110,15.24510095
cycling,AM Peak (7-9am),30306107809,30504113505,12.5898819
cycling,AM Peak (7-9am),30306107824,30303106031,5.257574829
cycling,AM Peak (7-9am),30306107824,30306107815,9.321303101
cycling,AM Peak (7-9am),30306107824,30306107905,2.859480087
cycling,AM Peak (7-9am),30306107828,30306107829,6.452692505
cycling,AM Peak (7-9am),30306107829,30302105605,8.756179993
cycling,AM Peak (7-9am),30306107829,30303106032,20.04586868
cycling,AM Peak (7-9am),30306107829,30303106104,15.89507556
cycling,AM Peak (7-9am),30306107829,30303106409,14.33207867
cycling,AM Peak (7-9am),30306107829,30304106711,6.733466797
cycling,AM Peak (7-9am),30306107829,30304106905,19.44973926
cycling,AM Peak (7-9am),30306107829,30304107015,7.978608765
cycling,AM Peak (7-9am),30306107829,30306107824,45.04531897
cycling,AM Peak (7-9am),30306107829,30306107828,6.452692505
cycling,AM Peak (7-9am),30306107829,30306107901,19.72856085
cycling,AM Peak (7-9am),30306107829,30306107905,15.64986877
cycling,AM Peak (7-9am),30306107829,30306108003,6.97445636
cycling,AM Peak (7-9am),30306107829,30403109306,15.53100177
cycling,AM Peak (7-9am),30306107829,30501110531,9.512653992
cycling,AM Peak (7-9am),30306107829,30501110621,16.13360144
cycling,AM Peak (7-9am),30306107829,30501111030,10.54307379
cycling,AM Peak (7-9am),30306107901,30306107829,11.46256116
cycling,AM Peak (7-9am),30306107901,30306107918,27.41760303
cycling,AM Peak (7-9am),30306107902,30306108032,9.528567566
cycling,AM Peak (7-9am),30306107905,30203103708,5.768498474
cycling,AM Peak (7-9am),30306107910,30306108038,4.680762115
cycling,AM Peak (7-9am),30306107910,30504113225,33.57590552
cycling,AM Peak (7-9am),30306107918,30303106110,19.58689227
cycling,AM Peak (7-9am),30306107918,30303106416,14.12729218
cycling,AM Peak (7-9am),30306107918,30306107809,47.43100146
cycling,AM Peak (7-9am),30306107918,30306107901,34.93545288
cycling,AM Peak (7-9am),30401108103,30401108105,2.540933472
cycling,AM Peak (7-9am),30401108103,30401108117,8.578762207
cycling,AM Peak (7-9am),30401108103,30401108205,7.593210815
cycling,AM Peak (7-9am),30401108103,30401108211,6.629771286
cycling,AM Peak (7-9am),30401108104,30305107625,2.44929097
cycling,AM Peak (7-9am),30401108111,30401108114,5.249210602
cycling,AM Peak (7-9am),30401108111,30401108205,9.501238525
cycling,AM Peak (7-9am),30401108111,30401108412,9.430101135
cycling,AM Peak (7-9am),30401108112,30401108219,10.53271243
cycling,AM Peak (7-9am),30401108114,30305107632,5.257574829
cycling,AM Peak (7-9am),30401108114,30401108104,7.913616699
cycling,AM Peak (7-9am),30401108114,30401108111,5.249210602
cycling,AM Peak (7-9am),30401108114,30403109430,21.93757697
cycling,AM Peak (7-9am),30401108114,30403109615,7.12478949
cycling,AM Peak (7-9am),30401108114,30404110103,5.253997131
cycling,AM Peak (7-9am),30401108115,30401108417,9.205462341
cycling,AM Peak (7-9am),30401108117,30101100403,5.253997131
cycling,AM Peak (7-9am),30401108117,30203103603,11.26547992
cycling,AM Peak (7-9am),30401108117,30401108103,24.14105872
cycling,AM Peak (7-9am),30401108117,30401108111,5.768498474
cycling,AM Peak (7-9am),30401108117,30401108115,42.73933368
cycling,AM Peak (7-9am),30401108117,30401108220,57.55441821
cycling,AM Peak (7-9am),30401108117,30401108410,8.578762207
cycling,AM Peak (7-9am),30401108117,30402109010,8.578762207
cycling,AM Peak (7-9am),30401108117,30403109516,8.186981689
cycling,AM Peak (7-9am),30401108117,30403109615,8.258651489
cycling,AM Peak (7-9am),30401108205,30401108103,22.30597668
cycling,AM Peak (7-9am),30401108205,30401108111,9.501238525
cycling,AM Peak (7-9am),30401108205,30401108219,6.738867859
cycling,AM Peak (7-9am),30401108205,30401108311,33.84772009
cycling,AM Peak (7-9am),30401108205,30401108402,5.678556152
cycling,AM Peak (7-9am),30401108205,30403109615,11.46256116
cycling,AM Peak (7-9am),30401108211,30401108505,19.69822223
cycling,AM Peak (7-9am),30401108219,30401108103,7.298265976
cycling,AM Peak (7-9am),30401108219,30401108209,9.512653992
cycling,AM Peak (7-9am),30401108220,30401108117,42.43165088
cycling,AM Peak (7-9am),30401108303,30401108103,7.90936853
cycling,AM Peak (7-9am),30401108303,30401108111,13.56445264
cycling,AM Peak (7-9am),30401108303,30401108209,12.32522867
cycling,AM Peak (7-9am),30401108303,30401108304,9.179060059
