location_desc,i_node,j_node,length_metres,WKT,demand,person_km
Story Bridge Eastern-side,57732,146725,37.89544,"LINESTRING(153.0325676 -27.5345621,153.0324992 -27.5348986)",7.978608765,0.3023528897375316
Story Bridge Eastern-side,57744,18405,6.52418,"LINESTRING(153.0337629 -27.5307874,153.033779 -27.5308445)",7.978608765,0.0520538797324377
Story Bridge Eastern-side,57952,18089,45.84818,"LINESTRING(153.0380196 -27.5174421,153.0377621 -27.5177847)",7.978608765,0.3658046908072977
Story Bridge Eastern-side,58001,18290,103.66887,"LINESTRING(153.0354704 -27.5222833,153.0352629 -27.5232001)",7.978608765,0.8271333548396455
Story Bridge Eastern-side,58005,58001,36.23818,"LINESTRING(153.0352629 -27.5232001,153.0351857 -27.5235198)",7.978608765,0.2891302605756477
Story Bridge Eastern-side,58007,58005,199.2636,"LINESTRING(153.0351857 -27.5235198,153.0347823 -27.52528)",7.978608765,1.589846305505454
Story Bridge Eastern-side,58009,58007,59.43196,"LINESTRING(153.0347823 -27.52528,153.0351871 -27.5256552)",7.978608765,0.47418435697712935
Story Bridge Eastern-side,58011,58009,63.42621,"LINESTRING(153.0351871 -27.5256552,153.0357121 -27.5259683)",7.978608765,0.5060529150367306
Story Bridge Eastern-side,58082,58093,10.03339,"LINESTRING(153.0335357 -27.5304673,153.0335175 -27.5303819)",7.978608765,0.08005249339666336
Story Bridge Eastern-side,58087,18306,18.38489,"LINESTRING(153.0356223 -27.5268793,153.0356008 -27.5270441)",7.978608765,0.14668584449756084
Story Bridge Eastern-side,58093,64734,6.53587,"LINESTRING(153.0335175 -27.5303819,153.0335584 -27.5303366)",7.978608765,0.05214714966890055
Story Bridge Eastern-side,58171,45896,107.86582,"LINESTRING(153.0268454 -27.5254128,153.0270247 -27.5244526)",7.890919861,0.8511605413610511
Story Bridge Eastern-side,58347,58350,94.9332,"LINESTRING(153.026332 -27.5284301,153.0271433 -27.5287274)",7.890919861,0.7491102733482852
Story Bridge Eastern-side,58350,64721,65.19746,"LINESTRING(153.026332 -27.5284301,153.0264325 -27.5278486)",7.890919861,0.5144679320007531
Story Bridge Eastern-side,60737,260278,5.36553,"LINESTRING(153.0657935 -27.5604346,153.0658094 -27.5604809)",12.14394556,0.0651587042205468
Story Bridge Eastern-side,60863,30161,25.07445,"LINESTRING(153.0695016 -27.5538377,153.069652 -27.55402)",12.14394556,0.30450275574694197
Story Bridge Eastern-side,60865,60867,112.15318,"LINESTRING(153.0692707 -27.5547983,153.0703775 -27.5548784)",12.14394556,1.3619821123008808
Story Bridge Eastern-side,60867,60863,119.08902,"LINESTRING(153.069652 -27.55402,153.0703775 -27.5548784)",12.14394556,1.4462105756737513
